Student_ID,Age,Gender,Grade_Level,Field_of_Study,Usage_of_VR_in_Education,Hours_of_VR_Usage_Per_Week,Engagement_Level,Improvement_in_Learning_Outcomes,Subject,Instructor_VR_Proficiency,Perceived_Effectiveness_of_VR,Access_to_VR_Equipment,Impact_on_Creativity,Stress_Level_with_VR_Usage,Collaboration_with_Peers_via_VR,Feedback_from_Educators_on_VR,Interest_in_Continuing_VR_Based_Learning,Region,School_Support_for_VR_in_Curriculum
STUD4371,-0.03336134585550418,1,2,5,0,0.6287529181607675,4,1,3,0,3,1,3,0,0,1,0,0,1
STUD4372,-0.2164642319998723,2,2,2,0,0.6287529181607675,4,0,2,2,0,1,1,2,0,0,1,0,1
STUD4373,0.5159473125776002,2,1,2,0,1.2655937144342078,3,0,2,1,3,1,4,1,1,2,1,5,1
STUD4374,1.614564629443809,1,2,3,1,-0.008087878112672791,4,1,1,0,1,1,4,0,1,0,0,5,1
STUD4375,-1.6812873211548174,3,1,6,1,0.6287529181607675,0,0,4,2,4,1,1,1,1,2,0,2,1
STUD4376,-0.9488757765773448,2,1,0,0,-1.2817694706595533,3,0,3,2,0,1,2,1,1,2,1,1,0
STUD4377,-0.03336134585550418,2,0,2,0,0.6287529181607675,0,0,3,2,3,1,0,0,0,0,1,5,1
STUD4378,-1.6812873211548174,3,1,2,0,-0.008087878112672791,4,0,6,1,0,0,0,1,1,0,0,1,0
STUD4379,0.5159473125776002,0,2,6,1,-0.008087878112672791,0,0,3,1,2,1,3,1,1,1,1,1,1
STUD4380,0.5159473125776002,3,2,2,1,0.9471733162974876,1,1,6,1,1,0,3,1,1,2,0,0,1
STUD4381,-0.39956711814424045,1,0,5,1,-1.6001898687962735,2,0,1,1,4,1,0,2,0,0,1,3,1
STUD4382,0.6990501987219684,2,0,4,1,-0.6449286743861131,2,0,2,0,4,0,2,0,0,2,0,1,1
STUD4383,0.6990501987219684,2,2,1,1,0.6287529181607675,4,0,5,1,4,0,1,2,1,0,1,3,0
STUD4384,-0.7657728904329767,1,1,4,1,-1.2817694706595533,4,0,2,2,0,1,4,0,0,1,1,1,0
STUD4385,0.6990501987219684,1,0,0,0,-1.6001898687962735,1,1,1,1,3,0,0,2,1,2,1,2,1
STUD4386,0.8821530848663365,2,2,1,1,0.6287529181607675,2,0,1,0,1,0,3,1,0,1,0,4,1
STUD4387,-0.2164642319998723,0,1,4,0,1.584014112570928,0,1,6,0,0,1,4,1,0,1,1,1,1
STUD4388,-1.3150815488660812,3,1,2,1,-0.6449286743861131,2,1,5,0,4,1,1,2,1,2,1,3,1
STUD4389,1.614564629443809,1,0,5,1,-0.008087878112672791,4,0,3,0,3,0,1,2,0,1,1,0,1
STUD4390,1.2483588571550728,0,2,4,0,-1.6001898687962735,4,0,3,2,1,0,0,2,1,2,0,5,1
STUD4391,-1.4981844350104492,1,1,1,0,-1.2817694706595533,4,0,5,2,3,0,0,2,0,1,0,5,0
STUD4392,1.2483588571550728,3,0,2,1,-0.008087878112672791,0,0,1,0,2,1,4,0,0,1,0,2,0
STUD4393,1.614564629443809,1,1,6,1,1.584014112570928,3,1,4,2,4,1,3,0,0,2,0,5,0
STUD4394,0.5159473125776002,0,2,6,0,1.584014112570928,2,1,0,1,3,0,2,2,0,1,1,2,0
STUD4395,0.5159473125776002,1,2,4,0,0.6287529181607675,2,0,6,2,3,0,2,2,1,2,1,2,0
STUD4396,1.4314617432994408,2,0,5,1,1.584014112570928,0,0,0,1,1,1,4,2,1,1,1,2,0
STUD4397,-1.131978662721713,3,0,1,0,-0.9633490725228332,4,1,2,1,1,1,1,0,0,0,1,1,1
STUD4398,-0.9488757765773448,3,2,0,1,0.3103325200240474,0,1,6,0,4,1,4,1,1,1,0,4,0
STUD4399,1.614564629443809,2,0,2,0,1.584014112570928,0,0,4,1,4,0,2,0,1,1,0,3,0
STUD4400,-1.3150815488660812,2,2,0,1,0.9471733162974876,3,0,3,0,0,1,3,0,1,2,1,1,0
STUD4401,-0.2164642319998723,0,0,0,1,-1.2817694706595533,0,1,0,0,2,0,2,1,0,1,0,5,0
STUD4402,0.5159473125776002,2,2,3,0,-0.6449286743861131,1,1,2,0,3,1,2,2,1,1,0,2,0
STUD4403,-1.6812873211548174,2,2,4,0,1.2655937144342078,4,1,4,0,3,1,4,1,1,1,0,5,1
STUD4404,-0.39956711814424045,2,0,4,0,-1.6001898687962735,2,0,2,2,4,0,0,2,0,1,1,5,1
STUD4405,1.4314617432994408,3,0,6,0,-0.6449286743861131,4,1,6,0,4,1,0,0,0,0,1,2,1
STUD4406,1.614564629443809,3,0,3,0,-0.6449286743861131,4,1,6,0,1,1,2,1,0,1,0,1,0
STUD4407,1.4314617432994408,1,0,2,1,1.2655937144342078,1,1,5,1,2,0,4,1,1,2,1,3,0
STUD4408,-0.2164642319998723,2,0,6,0,-0.008087878112672791,0,0,2,1,4,0,2,1,1,2,1,1,0
STUD4409,-0.5826700042886086,3,1,3,0,1.2655937144342078,3,0,3,1,2,1,3,1,1,2,1,4,0
STUD4410,-0.03336134585550418,1,0,4,1,-0.008087878112672791,4,1,6,1,1,0,1,2,0,0,0,4,1
STUD4411,-0.5826700042886086,1,2,5,0,-0.9633490725228332,2,1,0,0,2,0,2,0,0,0,1,5,0
STUD4412,0.8821530848663365,3,1,3,0,1.584014112570928,3,0,5,1,2,1,0,0,1,1,1,1,0
STUD4413,0.14974154028886394,2,0,6,0,0.3103325200240474,0,1,3,1,3,0,4,2,0,1,1,0,0
STUD4414,-0.5826700042886086,1,1,3,1,-0.6449286743861131,1,0,5,1,2,1,2,0,1,2,1,2,1
STUD4415,1.0652559710107046,3,2,3,0,0.6287529181607675,3,0,4,0,2,0,2,0,0,2,1,4,0
STUD4416,-1.131978662721713,0,2,6,1,0.3103325200240474,0,0,6,2,1,1,1,0,0,2,1,1,1
STUD4417,-0.7657728904329767,1,1,1,0,0.6287529181607675,4,1,5,0,0,0,0,2,0,1,1,0,1
STUD4418,-0.9488757765773448,0,1,4,0,0.6287529181607675,1,1,3,2,3,1,1,0,0,0,1,2,1
STUD4419,0.5159473125776002,2,0,0,0,-0.6449286743861131,1,1,1,0,2,0,0,2,1,1,0,1,0
STUD4420,0.8821530848663365,0,1,2,0,-1.6001898687962735,0,1,3,1,3,1,3,1,0,1,0,3,0
STUD4421,-0.7657728904329767,1,1,4,1,0.6287529181607675,1,0,0,1,1,0,0,0,1,2,1,5,0
STUD4422,1.2483588571550728,0,2,0,0,0.6287529181607675,2,1,4,2,1,1,3,1,0,1,1,4,1
STUD4423,1.2483588571550728,1,0,1,0,-0.6449286743861131,4,0,0,2,1,0,3,0,0,1,0,2,1
STUD4424,0.14974154028886394,2,1,3,0,-0.32650827624939294,2,1,2,1,1,1,3,1,0,2,1,4,0
STUD4425,1.2483588571550728,0,2,0,1,1.2655937144342078,4,0,2,1,0,1,4,2,1,0,1,1,0
STUD4426,1.614564629443809,0,2,5,1,1.2655937144342078,4,0,3,1,0,1,4,1,0,1,0,1,1
STUD4427,0.5159473125776002,2,2,0,1,-0.32650827624939294,4,1,5,1,1,1,2,0,0,0,1,1,0
STUD4428,-0.5826700042886086,1,0,0,0,0.3103325200240474,3,0,0,2,3,0,2,1,0,1,0,1,1
STUD4429,0.5159473125776002,0,0,1,0,0.3103325200240474,1,0,3,1,2,0,0,1,1,2,0,4,1
STUD4430,0.8821530848663365,0,0,5,0,1.2655937144342078,4,0,1,2,0,1,2,2,0,2,1,0,0
STUD4431,0.14974154028886394,0,0,1,1,1.2655937144342078,3,0,4,2,2,0,2,1,1,2,0,1,1
STUD4432,0.5159473125776002,3,0,3,0,0.3103325200240474,0,1,5,0,4,0,0,2,1,0,1,2,0
STUD4433,-1.4981844350104492,0,1,6,0,1.2655937144342078,0,1,5,1,0,1,4,2,1,1,0,3,0
STUD4434,0.3328444264332321,2,2,0,0,-0.6449286743861131,4,0,5,0,2,0,3,2,1,0,0,2,1
STUD4435,-1.4981844350104492,1,0,6,0,1.2655937144342078,2,1,3,1,4,1,1,1,0,2,1,4,0
STUD4436,1.2483588571550728,2,0,5,0,0.3103325200240474,2,1,0,2,0,0,0,1,1,1,0,5,0
STUD4437,0.3328444264332321,0,1,1,1,-0.6449286743861131,4,1,1,0,4,1,4,1,0,1,1,4,0
STUD4438,-1.4981844350104492,1,2,1,0,0.9471733162974876,4,1,3,1,0,1,4,0,1,0,1,4,1
STUD4439,1.0652559710107046,1,1,0,0,0.6287529181607675,1,0,3,1,1,1,3,2,1,1,1,1,1
STUD4440,-0.9488757765773448,0,2,0,0,0.3103325200240474,4,1,1,1,3,0,4,2,0,1,0,3,0
STUD4441,-0.03336134585550418,1,1,5,0,0.9471733162974876,3,1,4,2,3,1,3,0,1,0,0,3,1
STUD4442,0.3328444264332321,2,1,0,1,0.6287529181607675,1,0,1,0,1,0,3,0,1,0,0,2,0
STUD4443,-1.6812873211548174,2,1,3,0,-0.9633490725228332,2,0,6,0,2,0,3,0,0,1,0,5,0
STUD4444,1.614564629443809,3,0,3,1,-1.6001898687962735,0,0,2,2,0,1,4,1,0,1,1,4,0
STUD4445,0.6990501987219684,3,1,1,0,-0.32650827624939294,0,0,2,0,1,1,0,0,1,0,0,2,0
STUD4446,1.0652559710107046,1,1,2,0,-0.008087878112672791,0,0,3,0,3,1,2,0,1,0,0,0,0
STUD4447,-0.5826700042886086,0,2,1,0,-0.6449286743861131,1,0,3,1,2,1,0,2,1,0,1,0,1
STUD4448,-1.3150815488660812,3,0,3,0,-1.2817694706595533,1,1,1,0,4,1,1,0,0,1,1,5,1
STUD4449,0.5159473125776002,2,1,3,0,1.2655937144342078,4,1,4,1,4,0,2,2,1,2,0,2,1
STUD4450,0.8821530848663365,1,0,0,1,-0.008087878112672791,3,1,4,2,4,0,4,0,0,2,0,1,1
STUD4451,0.6990501987219684,0,0,6,0,-0.6449286743861131,4,1,1,2,2,0,0,1,0,1,1,0,0
STUD4452,-1.4981844350104492,1,2,0,0,-0.008087878112672791,4,1,6,2,0,0,0,1,0,2,0,5,0
STUD4453,1.0652559710107046,0,1,6,1,-1.2817694706595533,3,0,4,1,4,0,2,0,0,2,0,3,1
STUD4454,-0.7657728904329767,0,2,0,1,-1.2817694706595533,1,0,0,1,4,0,2,2,0,0,1,2,0
STUD4455,-0.7657728904329767,2,0,5,0,0.6287529181607675,1,1,2,1,0,0,4,2,0,2,0,4,0
STUD4456,-0.5826700042886086,2,1,5,1,-0.32650827624939294,4,0,2,1,1,0,0,2,1,0,0,1,0
STUD4457,-1.6812873211548174,0,2,0,0,-0.9633490725228332,1,0,3,2,0,0,2,1,1,2,1,1,0
STUD4458,-0.2164642319998723,1,2,6,1,-0.6449286743861131,2,0,3,1,3,0,1,2,1,2,1,0,0
STUD4459,0.5159473125776002,3,2,3,1,1.2655937144342078,4,0,0,0,3,0,2,0,0,1,0,2,1
STUD4460,0.6990501987219684,1,2,0,0,1.2655937144342078,0,0,5,2,4,0,0,0,0,2,1,2,0
STUD4461,-1.6812873211548174,2,0,3,0,-1.6001898687962735,4,1,4,0,1,1,4,2,0,2,1,2,1
STUD4462,-0.03336134585550418,1,0,5,0,-0.6449286743861131,1,0,0,2,1,1,0,2,0,2,1,5,1
STUD4463,-0.9488757765773448,2,1,4,1,0.6287529181607675,4,1,3,0,1,1,0,0,1,1,0,0,0
STUD4464,0.8821530848663365,2,2,4,0,1.2655937144342078,3,0,4,0,0,1,0,0,1,1,1,1,1
STUD4465,-1.131978662721713,2,1,6,0,0.9471733162974876,3,0,0,0,2,1,4,0,1,1,0,5,0
STUD4466,-1.131978662721713,1,0,6,0,0.9471733162974876,3,0,1,1,4,0,1,2,1,0,0,0,0
STUD4467,1.614564629443809,3,2,5,1,0.6287529181607675,1,0,4,0,2,1,4,2,1,0,0,2,0
STUD4468,1.2483588571550728,1,0,5,0,-0.9633490725228332,2,0,4,1,4,0,1,2,0,0,0,4,0
STUD4469,1.2483588571550728,1,2,6,0,1.584014112570928,3,0,1,0,4,1,1,1,0,2,1,3,0
STUD4470,1.614564629443809,0,2,3,1,-1.6001898687962735,2,0,0,2,0,0,2,1,1,1,0,0,0
STUD4471,-1.6812873211548174,0,1,4,1,1.584014112570928,4,1,2,2,1,0,4,0,1,2,0,0,0
STUD4472,-1.6812873211548174,0,0,0,0,1.2655937144342078,0,1,3,1,1,1,2,2,1,2,1,5,0
STUD4473,0.14974154028886394,0,1,3,1,0.3103325200240474,3,0,2,0,3,1,0,2,1,0,0,0,0
STUD4474,0.8821530848663365,2,1,0,1,0.9471733162974876,3,0,3,2,3,0,1,2,0,0,1,2,0
STUD4475,0.8821530848663365,3,0,5,0,0.6287529181607675,0,0,4,1,3,0,4,0,0,2,1,4,0
STUD4476,-1.131978662721713,2,0,5,0,1.584014112570928,0,0,6,0,1,0,0,1,1,2,0,4,1
STUD4477,1.2483588571550728,3,2,5,1,0.3103325200240474,3,0,4,1,2,1,2,1,1,0,0,5,0
STUD4478,0.3328444264332321,3,0,6,1,0.6287529181607675,0,0,3,0,2,1,1,2,0,1,1,4,1
STUD4479,-1.6812873211548174,2,1,5,0,-0.9633490725228332,0,1,5,0,2,0,3,2,0,2,1,5,1
STUD4480,-0.2164642319998723,2,0,6,1,0.3103325200240474,1,0,4,1,0,0,0,1,1,2,0,4,1
STUD4481,1.4314617432994408,1,2,3,0,0.9471733162974876,1,1,1,1,1,1,2,1,0,1,1,1,0
STUD4482,1.4314617432994408,2,2,1,1,-0.9633490725228332,3,1,0,1,2,1,1,2,0,0,0,5,0
STUD4483,-0.7657728904329767,0,1,1,0,0.6287529181607675,2,1,6,2,4,1,0,2,0,0,1,2,1
STUD4484,-0.5826700042886086,1,2,6,0,-0.32650827624939294,1,0,3,2,2,0,3,1,0,2,1,1,1
STUD4485,0.6990501987219684,0,1,5,0,-0.32650827624939294,4,1,5,2,1,0,0,2,0,0,1,5,0
STUD4486,-1.3150815488660812,0,2,0,1,1.584014112570928,3,0,1,2,2,0,1,1,1,1,0,5,1
STUD4487,0.5159473125776002,0,0,6,1,1.2655937144342078,0,1,0,1,1,0,4,1,0,0,0,1,0
STUD4488,0.3328444264332321,0,2,2,1,-1.2817694706595533,2,1,6,0,3,0,4,1,0,2,0,4,0
STUD4489,0.14974154028886394,0,1,3,0,-1.2817694706595533,1,0,6,1,1,0,0,1,1,0,1,3,1
STUD4490,0.3328444264332321,2,0,2,0,-1.6001898687962735,1,1,6,0,3,0,1,0,1,0,1,5,0
STUD4491,-1.4981844350104492,1,1,5,0,0.9471733162974876,1,1,0,2,3,0,3,2,1,1,1,4,1
STUD4492,-0.9488757765773448,2,0,3,0,-0.6449286743861131,3,1,2,2,2,1,0,0,0,1,0,5,1
STUD4493,1.614564629443809,1,0,1,1,0.9471733162974876,4,1,5,0,0,0,1,0,1,1,0,5,0
STUD4494,0.6990501987219684,1,0,4,1,1.2655937144342078,0,0,5,2,3,0,0,1,0,1,0,2,0
STUD4495,-1.131978662721713,3,1,1,1,-0.008087878112672791,3,1,5,1,2,0,0,2,0,1,0,2,0
STUD4496,1.614564629443809,0,1,5,1,-0.9633490725228332,3,0,1,2,4,0,3,0,1,2,1,2,1
STUD4497,1.4314617432994408,0,0,1,0,0.9471733162974876,2,1,6,0,2,0,1,2,0,2,0,3,0
STUD4498,-1.6812873211548174,2,2,6,1,-1.2817694706595533,3,0,1,0,3,0,2,1,0,1,1,4,0
STUD4499,0.14974154028886394,0,0,2,0,-0.008087878112672791,0,0,0,1,1,1,0,0,0,1,0,3,0
STUD4500,-1.3150815488660812,1,1,2,0,-0.32650827624939294,0,0,0,2,1,1,3,2,1,2,1,3,1
STUD4501,-0.03336134585550418,0,0,3,0,-0.6449286743861131,4,1,5,0,1,1,1,2,0,0,0,3,0
STUD4502,-0.2164642319998723,1,1,2,0,1.2655937144342078,2,0,4,0,3,0,1,2,0,1,1,1,0
STUD4503,1.614564629443809,2,1,5,0,-0.32650827624939294,1,0,1,1,2,1,3,0,0,0,0,2,0
STUD4504,0.3328444264332321,0,0,4,1,-0.9633490725228332,4,0,5,0,2,0,3,1,0,2,0,1,1
STUD4505,1.4314617432994408,1,1,2,1,1.2655937144342078,0,0,2,1,4,1,0,1,1,1,1,5,1
STUD4506,-0.9488757765773448,0,2,6,0,1.584014112570928,4,1,0,1,0,0,4,2,0,0,1,4,0
STUD4507,0.14974154028886394,2,0,0,0,-0.008087878112672791,2,1,1,0,4,0,2,0,1,0,0,0,0
STUD4508,-0.2164642319998723,3,0,2,1,1.2655937144342078,2,0,0,1,0,0,4,0,1,2,1,3,1
STUD4509,-0.7657728904329767,0,2,4,1,-1.6001898687962735,2,0,2,0,0,1,0,1,1,2,0,2,0
STUD4510,-0.9488757765773448,2,0,2,0,0.3103325200240474,2,1,2,2,4,1,3,1,1,1,0,0,0
STUD4511,1.2483588571550728,1,1,2,0,1.2655937144342078,1,0,5,1,2,0,0,2,1,2,1,5,0
STUD4512,0.14974154028886394,3,2,6,1,-1.2817694706595533,1,0,3,2,1,1,4,0,1,2,1,5,0
STUD4513,-0.39956711814424045,0,2,0,1,-0.6449286743861131,2,1,0,1,3,1,3,1,0,1,0,5,1
STUD4514,1.2483588571550728,3,1,6,0,-0.008087878112672791,0,1,3,2,2,1,0,0,0,2,0,3,0
STUD4515,0.14974154028886394,0,2,4,0,0.3103325200240474,4,1,1,2,4,1,4,2,1,2,0,2,1
STUD4516,-1.131978662721713,0,0,6,0,0.3103325200240474,4,0,6,2,1,1,1,1,0,0,1,3,1
STUD4517,0.3328444264332321,0,2,1,0,-1.2817694706595533,4,1,0,0,1,0,2,2,0,1,0,1,0
STUD4518,1.2483588571550728,2,0,2,0,1.2655937144342078,3,0,5,1,4,1,0,2,1,0,1,2,1
STUD4519,-0.5826700042886086,0,0,3,1,-0.008087878112672791,0,1,3,1,4,1,1,1,0,1,1,1,1
STUD4520,1.614564629443809,2,1,4,1,-0.008087878112672791,2,0,5,2,2,0,0,1,0,0,1,2,1
STUD4521,0.5159473125776002,1,0,6,0,-1.6001898687962735,0,0,0,2,2,1,0,2,0,1,0,3,0
STUD4522,-1.131978662721713,3,2,5,1,-0.9633490725228332,3,0,3,0,1,0,2,1,0,2,0,3,0
STUD4523,-0.2164642319998723,1,0,3,0,-0.008087878112672791,4,0,5,0,0,1,4,0,1,1,0,3,1
STUD4524,1.614564629443809,1,0,2,1,0.3103325200240474,3,1,6,1,0,0,3,2,0,0,0,3,1
STUD4525,1.614564629443809,2,0,5,0,-1.2817694706595533,2,0,1,0,0,1,4,2,1,2,1,1,0
STUD4526,0.14974154028886394,3,2,3,1,-0.008087878112672791,2,0,1,1,3,0,4,2,1,1,1,3,0
STUD4527,-1.3150815488660812,1,0,1,0,-0.6449286743861131,2,1,1,0,3,0,4,0,1,2,0,3,0
STUD4528,1.2483588571550728,1,1,3,1,-0.32650827624939294,1,1,3,2,1,0,3,0,0,1,1,5,1
STUD4529,-1.131978662721713,1,1,6,0,1.584014112570928,1,1,0,2,4,1,4,1,1,0,0,1,0
STUD4530,-0.7657728904329767,1,2,1,1,0.6287529181607675,4,1,3,2,0,1,4,2,0,2,1,4,0
STUD4531,0.8821530848663365,1,2,6,1,-1.2817694706595533,0,1,1,0,2,0,3,1,1,2,1,5,1
STUD4532,-1.3150815488660812,1,1,3,0,-1.2817694706595533,1,1,6,2,0,0,3,0,0,0,1,4,1
STUD4533,-1.6812873211548174,2,0,6,1,0.3103325200240474,0,0,2,0,4,1,3,2,0,1,1,2,0
STUD4534,0.5159473125776002,0,0,4,0,1.584014112570928,3,1,5,0,4,1,4,1,1,1,1,4,1
STUD4535,-0.2164642319998723,3,2,6,1,-1.2817694706595533,1,0,1,1,1,0,3,1,1,2,0,2,0
STUD4536,1.2483588571550728,1,0,1,1,0.3103325200240474,0,0,4,2,4,1,0,0,0,0,1,2,0
STUD4537,-0.39956711814424045,0,1,4,0,1.584014112570928,4,1,2,1,3,1,3,2,1,1,0,5,1
STUD4538,-0.03336134585550418,2,2,6,1,1.2655937144342078,2,0,5,0,1,1,0,2,1,1,1,2,1
STUD4539,0.6990501987219684,2,0,5,0,-0.008087878112672791,4,1,6,2,3,0,4,2,1,1,0,5,0
STUD4540,1.614564629443809,1,2,3,1,-1.6001898687962735,3,1,6,0,0,1,1,2,1,2,0,0,1
STUD4541,-1.6812873211548174,3,2,5,0,-1.2817694706595533,3,0,1,1,3,1,4,0,1,2,1,4,0
STUD4542,-1.131978662721713,3,2,2,1,-1.2817694706595533,4,0,6,1,3,0,4,0,1,0,0,4,0
STUD4543,-0.9488757765773448,0,2,6,0,-0.9633490725228332,4,0,2,2,3,0,2,1,1,1,0,3,1
STUD4544,0.5159473125776002,3,1,1,0,-1.6001898687962735,3,0,6,2,3,0,2,0,1,0,0,4,0
STUD4545,1.0652559710107046,3,0,4,0,-1.2817694706595533,2,1,5,1,0,0,4,1,1,1,1,5,1
STUD4546,0.14974154028886394,1,0,2,1,-0.9633490725228332,3,1,3,2,1,0,4,1,1,0,0,0,1
STUD4547,-0.03336134585550418,2,2,6,0,0.6287529181607675,3,0,1,1,2,0,0,2,0,0,0,1,1
STUD4548,0.6990501987219684,0,2,5,1,1.2655937144342078,0,1,2,1,2,0,2,1,0,0,0,5,1
STUD4549,0.6990501987219684,3,2,6,1,-0.9633490725228332,1,1,3,1,0,1,2,1,1,0,0,5,0
STUD4550,-0.7657728904329767,1,1,5,0,1.584014112570928,1,1,4,2,4,1,3,0,0,2,0,2,1
STUD4551,-1.131978662721713,0,1,2,0,0.6287529181607675,0,1,6,0,0,1,1,1,0,1,1,3,1
STUD4552,-0.39956711814424045,2,2,2,1,-1.2817694706595533,2,1,3,0,0,1,3,1,0,2,0,2,0
STUD4553,0.6990501987219684,3,2,3,1,-1.2817694706595533,4,0,0,2,2,1,4,1,1,2,0,2,0
STUD4554,0.14974154028886394,3,1,6,0,-1.6001898687962735,0,0,0,0,1,1,2,1,0,2,0,5,1
STUD4555,-0.5826700042886086,0,0,0,1,-1.2817694706595533,4,1,4,1,1,0,0,0,1,0,0,3,1
STUD4556,1.0652559710107046,0,2,0,0,0.9471733162974876,0,0,1,2,1,1,1,0,1,2,0,1,1
STUD4557,-0.03336134585550418,0,2,3,0,0.6287529181607675,2,1,3,0,1,0,3,1,1,1,0,0,1
STUD4558,-0.39956711814424045,0,1,0,0,0.9471733162974876,1,0,6,2,3,1,4,0,1,1,1,0,1
STUD4559,-0.9488757765773448,3,0,2,1,1.2655937144342078,0,1,6,1,2,1,1,2,0,1,1,1,0
STUD4560,0.3328444264332321,1,2,5,0,-0.32650827624939294,3,0,0,2,2,1,4,2,1,2,1,1,1
STUD4561,-1.131978662721713,0,0,1,0,-0.32650827624939294,3,1,5,0,3,1,0,1,0,1,1,3,0
STUD4562,-1.4981844350104492,3,1,2,1,1.2655937144342078,0,0,2,0,1,0,0,1,0,1,0,0,0
STUD4563,0.14974154028886394,1,0,3,1,-1.6001898687962735,0,1,1,2,4,0,1,0,0,0,0,1,1
STUD4564,-1.131978662721713,3,2,2,1,-0.32650827624939294,0,0,4,0,4,1,3,1,0,0,1,4,1
STUD4565,1.4314617432994408,2,2,3,1,1.584014112570928,3,1,1,2,4,0,4,1,0,0,0,4,1
STUD4566,0.3328444264332321,2,0,3,0,1.584014112570928,4,1,5,2,2,1,3,0,0,0,1,5,0
STUD4567,-0.39956711814424045,2,2,0,0,0.3103325200240474,3,0,5,2,1,1,1,1,1,0,0,2,1
STUD4568,0.8821530848663365,0,1,1,1,0.3103325200240474,4,1,2,0,2,1,2,0,1,0,0,1,1
STUD4569,-0.39956711814424045,2,0,6,1,-0.008087878112672791,4,0,4,2,3,0,4,0,1,0,1,2,0
STUD4570,-0.5826700042886086,0,2,2,1,0.3103325200240474,4,1,5,1,0,1,1,1,0,1,0,2,1
STUD4571,-1.131978662721713,1,1,3,0,0.6287529181607675,0,1,1,2,4,1,4,1,1,0,1,4,1
STUD4572,0.6990501987219684,0,0,4,1,0.9471733162974876,2,1,2,0,4,1,1,0,1,2,1,1,1
STUD4573,-1.6812873211548174,0,2,4,1,-0.32650827624939294,3,1,3,0,3,0,3,2,1,2,0,4,0
STUD4574,-0.5826700042886086,3,2,6,1,0.9471733162974876,0,1,4,1,2,0,0,2,1,1,0,1,0
STUD4575,0.14974154028886394,1,1,3,1,0.9471733162974876,0,0,5,1,3,1,1,2,1,1,1,1,1
STUD4576,-0.9488757765773448,1,1,0,0,-0.6449286743861131,2,1,4,1,4,0,3,0,0,0,1,2,1
STUD4577,-1.3150815488660812,1,2,1,0,-1.2817694706595533,0,0,4,0,2,1,2,0,1,1,0,0,0
STUD4578,1.0652559710107046,1,2,0,1,-0.32650827624939294,4,0,1,1,2,0,3,0,0,1,1,2,1
STUD4579,0.14974154028886394,1,2,4,1,-0.6449286743861131,1,1,0,1,4,0,2,0,1,0,1,0,1
STUD4580,-1.6812873211548174,0,0,4,0,0.3103325200240474,1,0,6,1,2,1,3,1,1,0,1,1,1
STUD4581,-1.6812873211548174,2,0,3,1,-0.32650827624939294,0,1,4,1,2,0,4,2,0,0,0,3,0
STUD4582,1.0652559710107046,1,1,4,0,-1.6001898687962735,0,0,5,1,2,1,2,2,1,1,1,2,1
STUD4583,-1.131978662721713,2,2,3,0,1.2655937144342078,0,0,1,2,2,0,4,1,0,0,1,1,0
STUD4584,1.614564629443809,1,2,0,0,-0.9633490725228332,2,1,0,0,2,0,4,1,0,2,0,3,1
STUD4585,0.8821530848663365,3,0,4,1,-0.32650827624939294,0,0,6,1,3,1,1,2,0,0,0,0,0
STUD4586,-0.7657728904329767,1,0,3,0,1.584014112570928,2,0,1,1,1,1,2,1,1,2,1,0,0
STUD4587,-1.131978662721713,0,0,0,0,1.584014112570928,3,1,0,2,1,0,1,1,1,2,1,3,0
STUD4588,-0.2164642319998723,1,1,1,1,1.584014112570928,2,0,2,0,2,1,3,2,1,1,0,1,1
STUD4589,0.14974154028886394,1,1,3,1,-1.6001898687962735,0,0,6,0,4,1,3,2,0,1,1,4,1
STUD4590,1.614564629443809,3,0,5,0,-0.008087878112672791,1,1,6,0,3,1,0,0,0,0,1,5,0
STUD4591,-0.2164642319998723,0,0,2,0,-0.6449286743861131,3,0,5,2,0,1,0,1,0,0,1,4,0
STUD4592,0.6990501987219684,2,1,1,0,-0.6449286743861131,3,1,3,2,4,1,4,1,1,2,1,5,1
STUD4593,-0.5826700042886086,3,0,2,1,-0.9633490725228332,0,0,6,1,1,1,2,2,1,0,0,2,1
STUD4594,-0.2164642319998723,0,0,3,1,-1.6001898687962735,1,0,3,2,0,0,4,0,1,0,1,2,1
STUD4595,-1.131978662721713,1,1,6,1,-0.008087878112672791,0,1,3,2,0,0,2,0,0,2,1,2,1
STUD4596,1.0652559710107046,0,2,5,1,1.2655937144342078,2,0,3,0,4,1,2,0,1,0,0,4,0
STUD4597,-0.39956711814424045,1,0,4,0,-0.6449286743861131,2,1,5,1,1,1,1,1,1,0,0,5,1
STUD4598,-0.2164642319998723,3,2,0,1,0.6287529181607675,3,1,0,2,2,0,1,2,1,1,0,3,1
STUD4599,-0.03336134585550418,3,2,6,0,-0.32650827624939294,3,1,2,2,1,1,4,0,0,0,0,2,0
STUD4600,-0.7657728904329767,1,1,5,0,-0.008087878112672791,0,0,3,2,1,0,2,1,1,2,0,5,0
STUD4601,0.5159473125776002,1,1,4,0,0.3103325200240474,2,0,5,1,1,1,3,1,1,2,0,3,1
STUD4602,1.614564629443809,0,1,5,1,1.2655937144342078,3,0,5,2,3,1,2,1,1,1,0,1,0
STUD4603,-0.39956711814424045,1,1,0,1,-0.6449286743861131,4,1,0,0,0,1,4,2,0,2,1,0,1
STUD4604,-0.9488757765773448,0,2,2,1,-1.2817694706595533,4,1,4,1,0,1,2,1,1,0,1,0,1
